Sentence #,Word,POS,Tag
,get,0,O
,.,0,O
Sentence: 1,It,0,O
,happened,0,O
,that,0,O
,a,0,O
,Fox,0,B-per
,caught,0,O
,its,0,O
,tail,0,O
,in,0,O
,a,0,O
,trap,0,O
,",",0,O
,and,0,O
,in,0,O
,struggling,0,O
,to,0,O
,release,0,O
,himself,0,O
,lost,0,O
,all,0,O
,of,0,O
,it,0,O
,but,0,O
,the,0,O
,stump,0,O
,.,0,O
Sentence: 2,At,0,O
,first,0,O
,he,0,O
,was,0,O
,ashamed,0,O
,to,0,O
,show,0,O
,himself,0,O
,among,0,O
,his,0,O
,fellow,0,O
,foxes,0,B-per
,.,0,O
Sentence: 3,But,0,O
,at,0,O
,last,0,O
,he,0,O
,determined,0,O
,to,0,O
,put,0,O
,a,0,O
,bolder,0,O
,face,0,O
,upon,0,O
,his,0,O
,misfortune,0,O
,",",0,O
,and,0,O
,summoned,0,O
,all,0,O
,the,0,O
,foxes,0,B-per
,to,0,O
,a,0,O
,general,0,O
,meeting,0,O
,to,0,O
,consider,0,O
,a,0,O
,proposal,0,O
,which,0,O
,he,0,O
,had,0,O
,to,0,O
,place,0,O
,before,0,O
,them,0,O
,.,0,O
Sentence: 4,When,0,O
,they,0,O
,had,0,O
,assembled,0,O
,together,0,O
,the,0,O
,Fox,0,B-per
,proposed,0,O
,that,0,O
,they,0,O
,should,0,O
,all,0,O
,do,0,O
,away,0,O
,with,0,O
,their,0,O
,tails,0,O
,.,0,O
Sentence: 5,He,0,O
,pointed,0,O
,out,0,O
,how,0,O
,inconvenient,0,O
,a,0,O
,tail,0,O
,was,0,O
,when,0,O
,they,0,O
,were,0,O
,pursued,0,O
,by,0,O
,their,0,O
,enemies,0,O
,",",0,O
,the,0,O
,dogs,0,O
,;,0,O
,how,0,O
,much,0,O
,it,0,O
,was,0,O
,in,0,O
,the,0,O
,way,0,O
,when,0,O
,they,0,O
,desired,0,O
,to,0,O
,sit,0,O
,down,0,O
,and,0,O
,hold,0,O
,a,0,O
,friendly,0,O
,conversation,0,O
,with,0,O
,one,0,O
,another,0,O
,.,0,O
Sentence: 6,He,0,O
,failed,0,O
,to,0,O
,see,0,O
,any,0,O
,advantage,0,O
,in,0,O
,carrying,0,O
,about,0,O
,such,0,O
,a,0,O
,useless,0,O
,encumbrance,0,O
,.,0,O
Sentence: 7,“,0,O
,That,0,O
,is,0,O
,all,0,O
,very,0,O
,well,0,O
,",",0,O
,”,0,O
,said,0,O
,one,0,O
,of,0,O
,the,0,O
,older,0,O
,foxes,0,B-per
,;,0,O
,“,0,O
,but,0,O
,I,0,O
,do,0,O
,not,0,O
,think,0,O
,you,0,O
,would,0,O
,have,0,O
,recommended,0,O
,us,0,O
,to,0,O
,dispense,0,O
,with,0,O
,our,0,O
,chief,0,O
,ornament,0,O
,if,0,O
,you,0,O
,had,0,O
,not,0,O
,happened,0,O
,to,0,O
,lose,0,O
,it,0,O
,yourself.,0,O
,”,0,O
,Distrust,0,O
,interested,0,O
,advice,0,O
,.,0,O
Sentence: 1,A,0,O
,cock,0,B-per
,was,0,O
,once,0,O
,strutting,0,O
,up,0,O
,and,0,O
,down,0,O
,the,0,O
,farmyard,0,O
,among,0,O
,the,0,O
,hens,0,O
,when,0,O
,suddenly,0,O
,he,0,O
,espied,0,O
,something,0,O
,shinning,0,O
,amid,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 2,“,0,O
,Ho,0,O
,!,0,O
Sentence: 3,ho,0,O
,!,0,O
,”,0,O
,quoth,0,O
,he,0,O
,",",0,O
,“,0,O
,that,0,O
,’,0,O
,s,0,O
,for,0,O
,me,0,O
,",",0,O
,”,0,O
,and,0,O
,soon,0,O
,rooted,0,O
,it,0,O
,out,0,O
,from,0,O
,beneath,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 4,“,0,O
,What,0,O
,did,0,O
,it,0,O
,turn,0,O
,out,0,O
,to,0,O
,be,0,O
,but,0,O
,a,0,O
,Pearl,0,B-per
,that,0,O
,by,0,O
,some,0,O
,chance,0,O
,had,0,O
,been,0,O
,lost,0,O
,in,0,O
,the,0,O
,yard,0,O
,?,0,O
Sentence: 5,“,0,O
,You,0,O
,may,0,O
,be,0,O
,a,0,O
,treasure,0,O
,",",0,O
,”,0,O
,quoth,0,O
,Master,0,O
,Cock,0,B-per
,",",0,O
,“,0,O
,to,0,O
,men,0,O
,that,0,O
,prize,0,O
,you,0,O
,",",0,O
,but,0,O
,for,0,O
,me,0,O
,I,0,O
,would,0,O
,rather,0,O
,have,0,O
,a,0,O
,single,0,O
,barley-corn,0,O
,than,0,O
,a,0,O
,peck,0,O
,of,0,O
,pearls.,0,O
,”,0,O
,Precious,0,O
,things,0,O
,are,0,O
,for,0,O
,those,0,O
,that,0,O
,can,0,O
,prize,0,O
,them,0,O
,.,0,O
Sentence: 1,The,0,O
,gods,0,O
,were,0,O
,once,0,O
,disputing,0,O
,whether,0,O
,it,0,O
,was,0,O
,possible,0,O
,for,0,O
,a,0,O
,living,0,O
,being,0,O
,to,0,O
,change,0,O
,its,0,O
,nature,0,O
,.,0,O
Sentence: 2,Jupiter,0,B-per
,said,0,O
,“,0,O
,Yes,0,O
,",",0,O
,”,0,O
,but,0,O
,Venus,0,B-per
,said,0,O
,“,0,O
,No.,0,O
,”,0,O
,So,0,O
,",",0,O
,to,0,O
,try,0,O
,the,0,O
,question,0,O
,",",0,O
,Jupiter,0,B-per
,turned,0,O
,a,0,O
,Cat,0,B-per
,into,0,O
,a,0,O
,Maiden,0,B-per
,",",0,O
,and,0,O
,gave,0,O
,her,0,O
,to,0,O
,a,0,O
,young,0,O
,man,0,O
,for,0,O
,a,0,O
,wife,0,O
,.,0,O
Sentence: 3,The,0,O
,wedding,0,O
,was,0,O
,duly,0,O
,performed,0,O
,and,0,O
,the,0,O
,young,0,O
,couple,0,O
,sat,0,O
,down,0,O
,to,0,O
,the,0,O
,wedding-feast,0,O
,.,0,O
Sentence: 4,“,0,O
,See,0,O
,",",0,O
,”,0,O
,said,0,O
,Jupiter,0,B-per
,",",0,O
,to,0,O
,Venus,0,B-per
,",",0,O
,“,0,O
,how,0,O
,becomingly,0,O
,she,0,O
,behaves,0,O
,.,0,O
Sentence: 5,Who,0,O
,could,0,O
,tell,0,O
,that,0,O
,yesterday,0,O
,she,0,O
,was,0,O
,but,0,O
,a,0,O
,Cat,0,B-per
,?,0,O
Sentence: 6,Surely,0,O
,her,0,O
,nature,0,O
,is,0,O
,changed,0,O
,?,0,O
,”,0,O
,“,0,O
,Wait,0,O
,a,0,O
,minute,0,O
,",",0,O
,”,0,O
,replied,0,O
,Venus,0,B-per
,",",0,O
,and,0,O
,let,0,O
,loose,0,O
,a,0,O
,mouse,0,O
,into,0,O
,the,0,O
,room,0,O
,.,0,O
Sentence: 7,No,0,O
,sooner,0,O
,did,0,O
,the,0,O
,bride,0,O
,see,0,O
,this,0,O
,than,0,O
,she,0,O
,jumped,0,O
,up,0,O
,from,0,O
,her,0,O
,seat,0,O
,and,0,O
,tried,0,O
,to,0,O
,pounce,0,O
,upon,0,O
,the,0,O
,mouse,0,O
,.,0,O
Sentence: 8,“,0,O
,Ah,0,O
,",",0,O
,you,0,O
,see,0,O
,",",0,O
,”,0,O
,said,0,O
,Venus,0,B-per
,",",0,O
,“,0,O
,Nature,0,O
,will,0,O
,out,0,O
,.,0,O
,”,0,O
Sentence: 1,One,0,O
,fine,0,O
,day,0,O
,it,0,O
,occurred,0,O
,to,0,O
,the,0,O
,Members,0,O
,of,0,O
,the,0,O
,Body,0,O
,that,0,O
,they,0,O
,were,0,O
,doing,0,O
,all,0,O
,the,0,O
,work,0,O
,and,0,O
,the,0,O
,Belly,0,B-per
,was,0,O
,having,0,O
,all,0,O
,the,0,O
,food,0,O
,.,0,O
Sentence: 2,So,0,O
,they,0,O
,held,0,O
,a,0,O
,meeting,0,O
,",",0,O
,and,0,O
,after,0,O
,a,0,O
,long,0,O
,discussion,0,O
,",",0,O
,decided,0,O
,to,0,O
,strike,0,O
,work,0,O
,till,0,O
,the,0,O
,Belly,0,B-per
,consented,0,O
,to,0,O
,take,0,O
,its,0,O
,proper,0,O
,share,0,O
,of,0,O
,the,0,O
,work,0,O
,.,0,O
Sentence: 3,So,0,O
,for,0,O
,a,0,O
,day,0,O
,or,0,O
,two,0,O
,",",0,O
,the,0,O
,Hands,0,B-per
,refused,0,O
,to,0,O
,take,0,O
,the,0,O
,food,0,O
,",",0,O
,the,0,O
,Mouth,0,B-per
,refused,0,O
,to,0,O
,receive,0,O
,it,0,O
,",",0,O
,and,0,O
,the,0,O
,Teeth,0,B-per
,had,0,O
,no,0,O
,work,0,O
,to,0,O
,do,0,O
,.,0,O
Sentence: 4,But,0,O
,after,0,O
,a,0,O
,day,0,O
,or,0,O
,two,0,O
,the,0,O
,Members,0,O
,began,0,O
,to,0,O
,find,0,O
,that,0,O
,they,0,O
,themselves,0,O
,were,0,O
,not,0,O
,in,0,O
,a,0,O
,very,0,O
,active,0,O
,condition,0,O
,:,0,O
,the,0,O
,Hands,0,B-per
,could,0,O
,hardly,0,O
,move,0,O
,",",0,O
,and,0,O
,the,0,O
,Mouth,0,B-per
,was,0,O
,all,0,O
,parched,0,O
,and,0,O
,dry,0,O
,",",0,O
,while,0,O
,the,0,O
,Legs,0,B-per
,were,0,O
,unable,0,O
,to,0,O
,support,0,O
,the,0,O
,rest,0,O
,.,0,O
Sentence: 5,So,0,O
,thus,0,O
,they,0,O
,found,0,O
,that,0,O
,even,0,O
,the,0,O
,Belly,0,B-per
,in,0,O
,its,0,O
,dull,0,O
,quiet,0,O
,way,0,O
,was,0,O
,doing,0,O
,necessary,0,O
,work,0,O
,for,0,O
,the,0,O
,Body,0,O
,",",0,O
,and,0,O
,that,0,O
,all,0,O
,must,0,O
,work,0,O
,together,0,O
,or,0,O
,the,0,O
,Body,0,O
,will,0,O
,go,0,O
,to,0,O
,pieces,0,O
,.,0,O
Sentence: 1,An,0,O
,Eagle,0,B-per
,was,0,O
,soaring,0,O
,through,0,O
,the,0,O
,air,0,O
,when,0,O
,suddenly,0,O
,it,0,O
,heard,0,O
,the,0,O
,whizz,0,O
,of,0,O
,an,0,O
,Arrow,0,B-per
,",",0,O
,and,0,O
,felt,0,O
,itself,0,O
,wounded,0,O
,to,0,O
,death,0,O
,.,0,O
Sentence: 2,Slowly,0,O
,it,0,O
,fluttered,0,O
,down,0,O
,to,0,O
,the,0,O
,earth,0,O
,",",0,O
,with,0,O
,its,0,O
,life-blood,0,O
,pouring,0,O
,out,0,O
,of,0,O
,it,0,O
,.,0,O
Sentence: 3,Looking,0,O
,down,0,O
,upon,0,O
,the,0,O
,Arrow,0,B-per
,with,0,O
,which,0,O
,it,0,O
,had,0,O
,been,0,O
,pierced,0,O
,",",0,O
,it,0,O
,found,0,O
,that,0,O
,the,0,O
,shaft,0,O
,of,0,O
,the,0,O
,Arrow,0,B-per
,had,0,O
,been,0,O
,feathered,0,O
,with,0,O
,one,0,O
,of,0,O
,its,0,O
,own,0,O
,plumes,0,O
,.,0,O
Sentence: 4,“,0,O
,Alas,0,O
,!,0,O
,”,0,O
,it,0,O
,cried,0,O
,",",0,O
,as,0,O
,it,0,O
,died,0,O
,",",0,O
,“,0,O
,We,0,O
,often,0,O
,give,0,O
,our,0,O
,enemies,0,O
,the,0,O
,means,0,O
,for,0,O
,our,0,O
,own,0,O
,destruction,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,Dog,0,B-per
,looking,0,O
,out,0,O
,for,0,O
,its,0,O
,afternoon,0,O
,nap,0,O
,jumped,0,O
,into,0,O
,the,0,O
,Manger,0,O
,of,0,O
,an,0,O
,Ox,0,B-per
,and,0,O
,lay,0,O
,there,0,O
,cosily,0,O
,upon,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 2,But,0,O
,soon,0,O
,the,0,O
,Ox,0,B-per
,",",0,O
,returning,0,O
,from,0,O
,its,0,O
,afternoon,0,O
,work,0,O
,",",0,O
,came,0,O
,up,0,O
,to,0,O
,the,0,O
,Manger,0,O
,and,0,O
,wanted,0,O
,to,0,O
,eat,0,O
,some,0,O
,of,0,O
,the,0,O
,straw,0,O
,.,0,O
Sentence: 3,The,0,O
,Dog,0,B-per
,in,0,O
,a,0,O
,rage,0,O
,",",0,O
,being,0,O
,awakened,0,O
,from,0,O
,its,0,O
,slumber,0,O
,",",0,O
,stood,0,O
,up,0,O
,and,0,O
,barked,0,O
,at,0,O
,the,0,O
,Ox,0,B-per
,",",0,O
,and,0,O
,whenever,0,O
,it,0,O
,came,0,O
,near,0,O
,attempted,0,O
,to,0,O
,bite,0,O
,it,0,O
,.,0,O
Sentence: 4,At,0,O
,last,0,O
,the,0,O
,Ox,0,B-per
,had,0,O
,to,0,O
,give,0,O
,up,0,O
,the,0,O
,hope,0,O
,of,0,O
,getting,0,O
,at,0,O
,the,0,O
,straw,0,O
,",",0,O
,and,0,O
,went,0,O
,away,0,O
,muttering,0,O
,:,0,O
,“,0,O
,Ah,0,O
,",",0,O
,people,0,O
,often,0,O
,grudge,0,O
,others,0,O
,what,0,O
,they,0,O
,can,0,O
,not,0,O
,enjoy,0,O
,themselves,0,O
,.,0,O
,”,0,O
Sentence: 1,The,0,O
,Hart,0,B-per
,was,0,O
,once,0,O
,drinking,0,O
,from,0,O
,a,0,O
,pool,0,O
,and,0,O
,admiring,0,O
,the,0,O
,noble,0,O
,figure,0,O
,he,0,O
,made,0,O
,there,0,O
,.,0,O
Sentence: 2,“,0,O
,Ah,0,O
,",",0,O
,”,0,O
,said,0,O
,he,0,O
,",",0,O
,“,0,O
,where,0,O
,can,0,O
,you,0,O
,see,0,O
,such,0,O
,noble,0,O
,horns,0,O
,as,0,O
,these,0,O
,",",0,O
,with,0,O
,such,0,O
,antlers,0,O
,!,0,O
Sentence: 3,I,0,O
,wish,0,O
,I,0,O
,had,0,O
,legs,0,O
,more,0,O
,worthy,0,O
,to,0,O
,bear,0,O
,such,0,O
,a,0,O
,noble,0,O
,crown,0,O
,;,0,O
,it,0,O
,is,0,O
,a,0,O
,pity,0,O
,they,0,O
,are,0,O
,so,0,O
,slim,0,O
,and,0,O
,slight.,0,O
,”,0,O
,At,0,O
,that,0,O
,moment,0,O
,a,0,O
,Hunter,0,B-per
,approached,0,O
,and,0,O
,sent,0,O
,an,0,O
,arrow,0,O
,whistling,0,O
,after,0,O
,him,0,O
,.,0,O
Sentence: 4,Away,0,O
,bounded,0,O
,the,0,O
,Hart,0,B-per
,",",0,O
,and,0,O
,soon,0,O
,",",0,O
,by,0,O
,the,0,O
,aid,0,O
,of,0,O
,his,0,O
,nimble,0,O
,legs,0,O
,",",0,O
,was,0,O
,nearly,0,O
,out,0,O
,of,0,O
,sight,0,O
,of,0,O
,the,0,O
,Hunter,0,B-per
,;,0,O
,but,0,O
,not,0,O
,noticing,0,O
,where,0,O
,he,0,O
,was,0,O
,going,0,O
,",",0,O
,he,0,O
,passed,0,O
,under,0,O
,some,0,O
,trees,0,O
,with,0,O
,branches,0,O
,growing,0,O
,low,0,O
,down,0,O
,in,0,O
,which,0,O
,his,0,O
,antlers,0,O
,were,0,O
,caught,0,O
,",",0,O
,so,0,O
,that,0,O
,the,0,O
,Hunter,0,B-per
,had,0,O
,time,0,O
,to,0,O
,come,0,O
,up,0,O
,.,0,O
Sentence: 5,“,0,O
,Alas,0,O
,!,0,O
Sentence: 6,alas,0,O
,!,0,O
,”,0,O
,cried,0,O
,the,0,O
,Hart,0,B-per
,:,0,O
,“,0,O
,We,0,O
,often,0,O
,despise,0,O
,what,0,O
,is,0,O
,most,0,O
,useful,0,O
,to,0,O
,us,0,O
,.,0,O
,”,0,O
Sentence: 1,One,0,O
,day,0,O
,a,0,O
,countryman,0,B-per
,going,0,O
,to,0,O
,the,0,O
,nest,0,O
,of,0,O
,his,0,O
,Goose,0,B-per
,found,0,O
,there,0,O
,an,0,O
,egg,0,O
,all,0,O
,yellow,0,O
,and,0,O
,glittering,0,O
,.,0,O
Sentence: 2,When,0,O
,he,0,O
,took,0,O
,it,0,O
,up,0,O
,it,0,O
,was,0,O
,as,0,O
,heavy,0,O
,as,0,O
,lead,0,O
,and,0,O
,he,0,O
,was,0,O
,going,0,O
,to,0,O
,throw,0,O
,it,0,O
,away,0,O
,",",0,O
,because,0,O
,he,0,O
,thought,0,O
,a,0,O
,trick,0,O
,had,0,O
,been,0,O
,played,0,O
,upon,0,O
,him,0,O
,.,0,O
Sentence: 3,But,0,O
,he,0,O
,took,0,O
,it,0,O
,home,0,O
,on,0,O
,second,0,O
,thoughts,0,O
,",",0,O
,and,0,O
,soon,0,O
,found,0,O
,to,0,O
,his,0,O
,delight,0,O
,that,0,O
,it,0,O
,was,0,O
,an,0,O
,egg,0,O
,of,0,O
,pure,0,O
,gold,0,O
,.,0,O
Sentence: 4,Every,0,O
,morning,0,O
,the,0,O
,same,0,O
,thing,0,O
,occurred,0,O
,",",0,O
,and,0,O
,he,0,O
,soon,0,O
,became,0,O
,rich,0,O
,by,0,O
,selling,0,O
,his,0,O
,eggs,0,O
,.,0,O
Sentence: 5,As,0,O
,he,0,O
,grew,0,O
,rich,0,O
,he,0,O
,grew,0,O
,greedy,0,O
,;,0,O
,and,0,O
,thinking,0,O
,to,0,O
,get,0,O
,at,0,O
,once,0,O
,all,0,O
,the,0,O
,gold,0,O
,the,0,O
,Goose,0,B-per
,could,0,O
,give,0,O
,",",0,O
,he,0,O
,killed,0,O
,it,0,O
,and,0,O
,opened,0,O
,it,0,O
,only,0,O
,to,0,O
,find,0,O
,nothing,0,O
,.,0,O
Sentence: 6,Greed,0,O
,oft,0,O
,o,0,O
,’,0,O
,er,0,O
,reaches,0,O
,itself,0,O
,.,0,O
Sentence: 1,The,0,O
,Lion,0,B-per
,went,0,O
,once,0,O
,a-hunting,0,O
,along,0,O
,with,0,O
,the,0,O
,Fox,0,B-per
,",",0,O
,the,0,O
,Jackal,0,B-per
,",",0,O
,and,0,O
,the,0,O
,Wolf,0,B-per
,.,0,O
Sentence: 2,They,0,O
,hunted,0,O
,and,0,O
,they,0,O
,hunted,0,O
,till,0,O
,at,0,O
,last,0,O
,they,0,O
,surprised,0,O
,a,0,O
,Stag,0,B-per
,",",0,O
,and,0,O
,soon,0,O
,took,0,O
,its,0,O
,life,0,O
,.,0,O
Sentence: 3,Then,0,O
,came,0,O
,the,0,O
,question,0,O
,how,0,O
,the,0,O
,spoil,0,O
,should,0,O
,be,0,O
,divided,0,O
,.,0,O
Sentence: 4,“,0,O
,Quarter,0,O
,me,0,O
,this,0,O
,Stag,0,B-per
,",",0,O
,”,0,O
,roared,0,O
,the,0,O
,Lion,0,B-per
,;,0,O
,so,0,O
,the,0,O
,other,0,O
,animals,0,O
,skinned,0,O
,it,0,O
,and,0,O
,cut,0,O
,it,0,O
,into,0,O
,four,0,O
,parts,0,O
,.,0,O
Sentence: 5,Then,0,O
,the,0,O
,Lion,0,B-per
,took,0,O
,his,0,O
,stand,0,O
,in,0,O
,front,0,O
,of,0,O
,the,0,O
,carcass,0,O
,and,0,O
,pronounced,0,O
,judgment,0,O
,:,0,O
,The,0,O
,first,0,O
,quarter,0,O
,is,0,O
,for,0,O
,me,0,O
,in,0,O
,my,0,O
,capacity,0,O
,as,0,O
,King,0,O
,of,0,O
,Beasts,0,O
,;,0,O
,the,0,O
,second,0,O
,is,0,O
,mine,0,O
,as,0,O
,arbiter,0,O
,;,0,O
,another,0,O
,share,0,O
,comes,0,O
,to,0,O
,me,0,O
,for,0,O
,my,0,O
,part,0,O
,in,0,O
,the,0,O
,chase,0,O
,;,0,O
,and,0,O
,as,0,O
,for,0,O
,the,0,O
,fourth,0,O
,quarter,0,O
,",",0,O
,well,0,O
,",",0,O
,as,0,O
,for,0,O
,that,0,O
,",",0,O
,I,0,O
,should,0,O
,like,0,O
,to,0,O
,see,0,O
,which,0,O
,of,0,O
,you,0,O
,will,0,O
,dare,0,O
,to,0,O
,lay,0,O
,a,0,O
,paw,0,O
,upon,0,O
,it.,0,O
,”,0,O
,“,0,O
,Humph,0,O
,",",0,O
,”,0,O
,grumbled,0,O
,the,0,O
,Fox,0,B-per
,as,0,O
,he,0,O
,walked,0,O
,away,0,O
,with,0,O
,his,0,O
,tail,0,O
,between,0,O
,his,0,O
,legs,0,O
,;,0,O
,but,0,O
,he,0,O
,spoke,0,O
,in,0,O
,a,0,O
,low,0,O
,growl—,0,O
,“,0,O
,You,0,O
,may,0,O
,share,0,O
,the,0,O
,labours,0,O
,of,0,O
,the,0,O
,great,0,O
,",",0,O
,but,0,O
,you,0,O
,will,0,O
,not,0,O
,share,0,O
,the,0,O
,spoil,0,O
,.,0,O
,”,0,O
Sentence: 1,The,0,O
,Frogs,0,B-per
,were,0,O
,living,0,O
,as,0,O
,happy,0,O
,as,0,O
,could,0,O
,be,0,O
,in,0,O
,a,0,O
,marshy,0,O
,swamp,0,O
,that,0,O
,just,0,O
,suited,0,O
,them,0,O
,;,0,O
,they,0,O
,went,0,O
,splashing,0,O
,about,0,O
,caring,0,O
,for,0,O
,nobody,0,O
,and,0,O
,nobody,0,O
,troubling,0,O
,with,0,O
,them,0,O
,.,0,O
Sentence: 2,But,0,O
,some,0,O
,of,0,O
,them,0,O
,thought,0,O
,that,0,O
,this,0,O
,was,0,O
,not,0,O
,right,0,O
,",",0,O
,that,0,O
,they,0,O
,should,0,O
,have,0,O
,a,0,O
,king,0,O
,and,0,O
,a,0,O
,proper,0,O
,constitution,0,O
,",",0,O
,so,0,O
,they,0,O
,determined,0,O
,to,0,O
,send,0,O
,up,0,O
,a,0,O
,petition,0,O
,to,0,O
,Jove,0,B-per
,to,0,O
,give,0,O
,them,0,O
,what,0,O
,they,0,O
,wanted,0,O
,.,0,O
Sentence: 3,“,0,O
,Mighty,0,O
,Jove,0,B-per
,",",0,O
,”,0,O
,they,0,O
,cried,0,O
,",",0,O
,“,0,O
,send,0,O
,unto,0,O
,us,0,O
,a,0,O
,king,0,O
,that,0,O
,will,0,O
,rule,0,O
,over,0,O
,us,0,O
,and,0,O
,keep,0,O
,us,0,O
,in,0,O
,order.,0,O
,”,0,O
,Jove,0,B-per
,laughed,0,O
,at,0,O
,their,0,O
,croaking,0,O
,",",0,O
,and,0,O
,threw,0,O
,down,0,O
,into,0,O
,the,0,O
,swamp,0,O
,a,0,O
,huge,0,O
,Log,0,B-per
,",",0,O
,which,0,O
,came,0,O
,down,0,O
,splashing,0,O
,into,0,O
,the,0,O
,swamp,0,O
,.,0,O
Sentence: 4,The,0,O
,Frogs,0,B-per
,were,0,O
,frightened,0,O
,out,0,O
,of,0,O
,their,0,O
,lives,0,O
,by,0,O
,the,0,O
,commotion,0,O
,made,0,O
,in,0,O
,their,0,O
,midst,0,O
,",",0,O
,and,0,O
,all,0,O
,rushed,0,O
,to,0,O
,the,0,O
,bank,0,O
,to,0,O
,look,0,O
,at,0,O
,the,0,O
,horrible,0,O
,monster,0,O
,;,0,O
,but,0,O
,after,0,O
,a,0,O
,time,0,O
,",",0,O
,seeing,0,O
,that,0,O
,it,0,O
,did,0,O
,not,0,O
,move,0,O
,",",0,O
,one,0,O
,or,0,O
,two,0,O
,of,0,O
,the,0,O
,boldest,0,O
,of,0,O
,them,0,O
,ventured,0,O
,out,0,O
,towards,0,O
,the,0,O
,Log,0,B-per
,",",0,O
,and,0,O
,even,0,O
,dared,0,O
,to,0,O
,touch,0,O
,it,0,O
,;,0,O
,still,0,O
,it,0,O
,did,0,O
,not,0,O
,move,0,O
,.,0,O
Sentence: 5,Then,0,O
,the,0,O
,greatest,0,O
,hero,0,O
,of,0,O
,the,0,O
,Frogs,0,B-per
,jumped,0,O
,upon,0,O
,the,0,O
,Log,0,B-per
,and,0,O
,commenced,0,O
,dancing,0,O
,up,0,O
,and,0,O
,down,0,O
,upon,0,O
,it,0,O
,",",0,O
,thereupon,0,O
,all,0,O
,the,0,O
,Frogs,0,B-per
,came,0,O
,and,0,O
,did,0,O
,the,0,O
,same,0,O
,;,0,O
,and,0,O
,for,0,O
,some,0,O
,time,0,O
,the,0,O
,Frogs,0,B-per
,went,0,O
,about,0,O
,their,0,O
,business,0,O
,every,0,O
,day,0,O
,without,0,O
,taking,0,O
,the,0,O
,slightest,0,O
,notice,0,O
,of,0,O
,their,0,O
,new,0,O
,King,0,O
,Log,0,B-per
,lying,0,O
,in,0,O
,their,0,O
,midst,0,O
,.,0,O
Sentence: 6,But,0,O
,this,0,O
,did,0,O
